Eyetracker timestamp,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Validity left,Validity right,area_flg
2048813203.0,931.0,303.0,920.0,304.0,942.0,301.0,Valid,Valid,opt-4
2048830418.0,930.0,296.0,911.0,298.0,950.0,295.0,Valid,Valid,opt-4
2048846276.0,932.0,299.0,902.0,299.0,962.0,299.0,Valid,Valid,opt-4
2048863215.0,932.0,297.0,910.0,295.0,953.0,299.0,Valid,Valid,opt-4
2048880338.0,936.0,298.0,919.0,300.0,954.0,297.0,Valid,Valid,opt-4
2048896242.0,936.0,297.0,907.0,296.0,966.0,297.0,Valid,Valid,opt-4
2048913034.0,922.0,297.0,896.0,297.0,949.0,298.0,Valid,Valid,opt-4
2048930134.0,,,,,,,Invalid,Invalid,Outside
2048946208.0,935.0,293.0,909.0,292.0,960.0,294.0,Valid,Valid,opt-4
2048963046.0,921.0,289.0,905.0,291.0,937.0,286.0,Valid,Valid,opt-4
2048980054.0,,,,,,,Invalid,Invalid,Outside
2048996078.0,897.0,284.0,868.0,279.0,926.0,289.0,Valid,Valid,opt-4
2049012962.0,777.0,242.0,762.0,247.0,792.0,236.0,Valid,Valid,opt-4
2049029974.0,,,,,,,Invalid,Invalid,Outside
2049046044.0,578.0,213.0,567.0,187.0,588.0,239.0,Valid,Valid,question_graph
2049062876.0,573.0,192.0,573.0,192.0,,,Valid,Invalid,question_graph
2049079894.0,606.0,214.0,,,606.0,214.0,Invalid,Valid,question_graph
2049095913.0,594.0,192.0,570.0,172.0,618.0,211.0,Valid,Valid,question_graph
2049112792.0,566.0,176.0,566.0,176.0,,,Valid,Invalid,question_graph
2049129810.0,,,,,,,Invalid,Invalid,Outside
2049145879.0,441.0,151.0,420.0,140.0,461.0,161.0,Valid,Valid,question_graph
2049162804.0,453.0,147.0,444.0,140.0,462.0,154.0,Valid,Valid,question_graph
2049179481.0,,,,,,,Invalid,Invalid,Outside
2049195845.0,457.0,147.0,441.0,138.0,472.0,156.0,Valid,Valid,question_graph
2049212623.0,459.0,146.0,443.0,142.0,475.0,150.0,Valid,Valid,question_graph
2049229153.0,,,,,,,Invalid,Invalid,Outside
2049245715.0,453.0,138.0,447.0,137.0,460.0,140.0,Valid,Valid,question_graph
2049262539.0,459.0,141.0,437.0,136.0,481.0,147.0,Valid,Valid,question_graph
2049279050.0,,,,,,,Invalid,Invalid,Outside
2049295681.0,441.0,138.0,437.0,131.0,445.0,146.0,Valid,Valid,question_graph
2049312551.0,448.0,143.0,438.0,141.0,459.0,145.0,Valid,Valid,question_graph
2049328970.0,,,,,,,Invalid,Invalid,Outside
2049345549.0,373.0,140.0,354.0,141.0,391.0,139.0,Valid,Valid,question_graph
2049362369.0,327.0,150.0,,,327.0,150.0,Invalid,Valid,question_graph
2049378890.0,,,,,,,Invalid,Invalid,Outside
2049395515.0,312.0,144.0,292.0,128.0,331.0,160.0,Valid,Valid,question_graph
2049412381.0,307.0,141.0,293.0,135.0,321.0,147.0,Valid,Valid,question_graph
2049428810.0,,,,,,,Invalid,Invalid,Outside
2049445385.0,311.0,139.0,310.0,138.0,312.0,140.0,Valid,Valid,question_graph
2049462297.0,310.0,135.0,304.0,129.0,317.0,141.0,Valid,Valid,question_graph
2049478730.0,,,,,,,Invalid,Invalid,Outside
2049495351.0,315.0,150.0,305.0,138.0,324.0,161.0,Valid,Valid,question_graph
2049512212.0,305.0,146.0,301.0,139.0,310.0,153.0,Valid,Valid,question_graph
2049528650.0,,,,,,,Invalid,Invalid,Outside
2049545317.0,312.0,146.0,303.0,138.0,321.0,154.0,Valid,Valid,question_graph
2049562128.0,316.0,150.0,301.0,135.0,331.0,166.0,Valid,Valid,question_graph
2049578570.0,,,,,,,Invalid,Invalid,Outside
2049595187.0,391.0,152.0,381.0,147.0,400.0,158.0,Valid,Valid,question_graph
2049612042.0,451.0,162.0,419.0,154.0,483.0,170.0,Valid,Valid,question_graph
2049628490.0,,,,,,,Invalid,Invalid,Outside
2049645056.0,474.0,168.0,458.0,154.0,490.0,183.0,Valid,Valid,question_graph
2049661958.0,477.0,167.0,461.0,160.0,493.0,175.0,Valid,Valid,question_graph
2049678414.0,,,,,,,Invalid,Invalid,Outside
2049695022.0,475.0,166.0,453.0,144.0,497.0,188.0,Valid,Valid,question_graph
2049711874.0,479.0,167.0,457.0,152.0,502.0,182.0,Valid,Valid,question_graph
2049728334.0,,,,,,,Invalid,Invalid,Outside
2049744892.0,476.0,169.0,460.0,163.0,492.0,175.0,Valid,Valid,question_graph
2049761789.0,502.0,176.0,477.0,166.0,528.0,187.0,Valid,Valid,question_graph
2049778254.0,,,,,,,Invalid,Invalid,Outside
2049794858.0,578.0,194.0,565.0,188.0,592.0,200.0,Valid,Valid,question_graph
2049811705.0,589.0,195.0,567.0,185.0,610.0,204.0,Valid,Valid,question_graph
2049828174.0,,,,,,,Invalid,Invalid,Outside
2049844824.0,588.0,204.0,559.0,187.0,618.0,220.0,Valid,Valid,question_graph
2049861619.0,646.0,214.0,598.0,189.0,694.0,240.0,Valid,Valid,question_graph
2049878094.0,,,,,,,Invalid,Invalid,Outside
2049894692.0,780.0,202.0,758.0,196.0,802.0,207.0,Valid,Valid,opt-4
2049911535.0,776.0,208.0,754.0,198.0,798.0,219.0,Valid,Valid,opt-4
2049928018.0,,,,,,,Invalid,Invalid,Outside
2049944562.0,789.0,205.0,769.0,186.0,808.0,223.0,Valid,Valid,opt-4
2049961451.0,789.0,208.0,774.0,196.0,803.0,220.0,Valid,Valid,opt-4
2049977938.0,,,,,,,Invalid,Invalid,Outside
2049994528.0,792.0,193.0,769.0,170.0,814.0,215.0,Valid,Valid,opt-4
2050011366.0,786.0,187.0,773.0,170.0,799.0,204.0,Valid,Valid,Outside
2050027858.0,,,,,,,Invalid,Invalid,Outside
2050044494.0,782.0,197.0,757.0,191.0,807.0,203.0,Valid,Valid,opt-4
2050061282.0,794.0,202.0,770.0,189.0,818.0,215.0,Valid,Valid,opt-4
2050077784.0,,,,,,,Invalid,Invalid,Outside
2050094364.0,787.0,190.0,767.0,171.0,807.0,210.0,Valid,Valid,opt-4
2050111196.0,889.0,188.0,839.0,178.0,939.0,198.0,Valid,Valid,Outside
2050127704.0,,,,,,,Invalid,Invalid,Outside
2050144330.0,985.0,182.0,962.0,175.0,1007.0,188.0,Valid,Valid,Outside
2050161112.0,986.0,186.0,960.0,175.0,1011.0,198.0,Valid,Valid,Outside
2050177624.0,,,,,,,Invalid,Invalid,Outside
2050194199.0,983.0,201.0,972.0,202.0,995.0,200.0,Valid,Valid,opt-4
2050211028.0,993.0,210.0,978.0,213.0,1008.0,207.0,Valid,Valid,opt-4
2050227544.0,,,,,,,Invalid,Invalid,Outside
2050244165.0,981.0,195.0,954.0,177.0,1007.0,213.0,Valid,Valid,opt-4
2050260943.0,983.0,197.0,960.0,181.0,1005.0,212.0,Valid,Valid,opt-4
2050277464.0,,,,,,,Invalid,Invalid,Outside
2050294035.0,982.0,203.0,965.0,186.0,999.0,220.0,Valid,Valid,opt-4
2050310859.0,983.0,199.0,963.0,187.0,1003.0,211.0,Valid,Valid,opt-4
2050327384.0,,,,,,,Invalid,Invalid,Outside
2050344001.0,983.0,204.0,953.0,187.0,1013.0,220.0,Valid,Valid,opt-4
2050360773.0,986.0,206.0,958.0,189.0,1014.0,224.0,Valid,Valid,opt-4
2050377304.0,,,,,,,Invalid,Invalid,Outside
2050393869.0,993.0,204.0,973.0,201.0,1012.0,208.0,Valid,Valid,opt-4
2050410689.0,984.0,212.0,966.0,208.0,1002.0,215.0,Valid,Valid,opt-4
2050427224.0,,,,,,,Invalid,Invalid,Outside
2050443835.0,1080.0,209.0,1058.0,200.0,1102.0,218.0,Valid,Valid,opt-4
2050460701.0,1109.0,198.0,1079.0,189.0,1139.0,207.0,Valid,Valid,opt-4
2050477144.0,,,,,,,Invalid,Invalid,Outside
2050493705.0,1127.0,207.0,1105.0,206.0,1148.0,207.0,Valid,Valid,opt-4
2050510520.0,1120.0,203.0,1097.0,195.0,1143.0,210.0,Valid,Valid,opt-4
2050527064.0,,,,,,,Invalid,Invalid,Outside
2050543671.0,1127.0,206.0,1106.0,196.0,1149.0,217.0,Valid,Valid,opt-4
2050560532.0,1129.0,206.0,1101.0,195.0,1156.0,218.0,Valid,Valid,opt-4
2050576984.0,,,,,,,Invalid,Invalid,Outside
2050593541.0,1119.0,202.0,1096.0,197.0,1142.0,208.0,Valid,Valid,opt-4
2050610350.0,1118.0,207.0,1093.0,198.0,1143.0,215.0,Valid,Valid,opt-4
2050626904.0,,,,,,,Invalid,Invalid,Outside
2050643507.0,1115.0,207.0,1091.0,204.0,1138.0,209.0,Valid,Valid,opt-4
2050660362.0,1166.0,220.0,1138.0,220.0,1194.0,220.0,Valid,Valid,opt-4
2050676824.0,,,,,,,Invalid,Invalid,Outside
2050693376.0,1207.0,220.0,1184.0,223.0,1229.0,217.0,Valid,Valid,opt-4
2050710278.0,1202.0,216.0,1183.0,220.0,1222.0,212.0,Valid,Valid,opt-4
2050726744.0,,,,,,,Invalid,Invalid,Outside
2050743342.0,1202.0,210.0,1179.0,200.0,1225.0,220.0,Valid,Valid,opt-4
2050760194.0,1204.0,218.0,1183.0,207.0,1225.0,229.0,Valid,Valid,opt-4
2050776658.0,,,,,,,Invalid,Invalid,Outside
2050793212.0,1195.0,220.0,1174.0,213.0,1216.0,227.0,Valid,Valid,opt-4
2050810109.0,1251.0,219.0,1222.0,208.0,1279.0,231.0,Valid,Valid,opt-4
2050826578.0,,,,,,,Invalid,Invalid,Outside
2050843178.0,1364.0,223.0,1335.0,220.0,1392.0,225.0,Valid,Valid,opt-4
2050860025.0,1357.0,222.0,1328.0,221.0,1386.0,222.0,Valid,Valid,opt-4
2050876498.0,,,,,,,Invalid,Invalid,Outside
2050893046.0,1350.0,217.0,1315.0,217.0,1386.0,216.0,Valid,Valid,opt-4
2050909939.0,1354.0,216.0,1321.0,220.0,1388.0,213.0,Valid,Valid,opt-4
